IND,RAIN,IND.1,T.MAX,IND.2,T.MIN,T.MIN.G,WIND
0,6.7,0.0,13.0,0.0,4.6,-2.0,19.62
0,4.8,0.0,10.8,0.0,4.2,0.6,13.96
0,5.0,0.0,11.2,0.0,4.2,-2.5,10.83
0,0.1,0.0,7.0,0.0,1.6,-8.0,5.88
0,0.0,0.0,6.4,0.0,2.1,-5.0,9.62
1,0.2,0.0,5.5,1.0,-1.5,-11.0,7.25
0,4.2,0.0,11.0,1.0,-2.5,-12.3,12.12
0,1.0,0.0,6.1,0.0,3.1,-3.9,16.79
0,4.3,0.0,10.8,0.0,3.0,-4.3,14.42
0,6.5,0.0,10.8,0.0,3.2,-3.5,20.91
0,0.5,0.0,6.2,0.0,2.0,-4.9,19.5
0,16.1,0.0,9.2,0.0,3.5,-3.9,10.92
1,0.2,0.0,8.8,0.0,4.0,-0.2,13.17
0,5.2,0.0,10.2,0.0,1.0,-8.1,10.25
0,7.1,0.0,9.4,0.0,5.2,-0.2,6.67
4,0.0,0.0,9.4,0.0,0.0,-5.5,14.75
0,3.5,0.0,12.5,0.0,2.5,-5.2,7.87
0,1.1,0.0,11.8,0.0,5.0,3.0,14.92
0,0.0,0.0,11.5,0.0,6.0,-0.3,14.58
0,0.0,0.0,12.5,0.0,6.0,1.8,9.62
4,0.0,0.0,11.2,0.0,1.0,-7.4,4.42
4,0.0,0.0,8.9,0.0,2.6,-4.5,6.08
4,0.0,0.0,6.6,1.0,-0.5,-7.2,4.12
0,0.0,0.0,5.7,0.0,0.5,-6.9,8.12
0,7.3,0.0,7.9,0.0,0.5,-8.2,8.58
4,0.0,0.0,8.0,0.0,5.2,0.3,7.54
0,0.0,0.0,8.3,0.0,5.1,-1.1,5.21
0,0.0,0.0,9.0,0.0,1.5,-5.6,7.0
0,0.0,0.0,7.5,0.0,4.5,-5.2,5.66
0,1.8,0.0,7.0,0.0,6.0,1.5,4.67
0,1.1,0.0,7.0,0.0,3.6,-4.0,9.79
0,0.0,0.0,7.0,0.0,2.5,-5.0,4.21
0,1.0,0.0,10.0,1.0,-1.0,-7.7,6.96
0,0.6,0.0,12.2,0.0,2.0,2.8,12.38
4,0.0,0.0,9.3,0.0,3.1,-4.0,4.0
0,1.4,0.0,9.1,1.0,-2.5,-11.5,10.63
0,5.3,0.0,9.1,0.0,5.0,-2.5,6.0
4,0.0,0.0,10.6,0.0,6.4,0.5,5.21
0,0.2,0.0,10.6,0.0,1.7,-1.0,7.92
0,0.3,0.0,11.3,0.0,7.6,3.5,6.96
0,0.0,0.0,13.0,0.0,8.0,0.0,6.34
0,0.0,0.0,9.4,0.0,6.3,-2.0,9.21
0,0.0,0.0,8.0,0.0,5.2,-4.5,9.25
0,1.5,0.0,9.4,1.0,-0.4,-9.6,7.92
0,1.4,0.0,10.0,0.0,5.0,2.0,10.13
0,6.7,0.0,11.8,0.0,5.0,0.9,10.0
0,0.9,0.0,13.0,0.0,6.5,-5.0,7.38
4,0.0,0.0,10.4,0.0,2.2,-5.9,1.63
4,0.0,0.0,11.7,0.0,1.2,-4.9,4.88
0,0.8,0.0,10.4,0.0,5.5,-1.8,14.0
4,0.0,0.0,10.5,0.0,3.6,-4.2,5.33
0,1.4,0.0,8.5,1.0,-0.4,-10.0,10.08
0,3.2,0.0,9.0,0.0,0.4,-8.8,12.96
0,2.9,0.0,7.0,0.0,3.7,-1.0,19.29
0,1.8,0.0,6.5,0.0,5.5,-0.6,10.75
0,0.0,0.0,7.0,0.0,4.8,-2.0,7.62
0,0.8,0.0,6.0,0.0,1.1,-6.5,6.46
0,2.8,0.0,8.5,0.0,2.0,-4.5,7.83
0,2.6,0.0,5.1,0.0,2.7,-5.3,5.58
4,0.0,0.0,7.0,0.0,1.7,-5.0,7.79
4,0.0,0.0,6.3,0.0,4.2,-2.5,10.5
0,0.0,0.0,8.9,0.0,2.1,-8.5,8.71
0,2.3,0.0,8.3,0.0,2.0,-7.0,11.12
4,0.0,0.0,10.2,0.0,2.5,-4.9,10.92
0,0.2,0.0,10.2,0.0,3.0,-5.2,10.63
0,0.0,0.0,10.1,0.0,5.2,-1.5,11.67
0,2.1,0.0,12.0,0.0,5.6,0.6,10.88
0,1.3,0.0,4.8,0.0,3.1,-0.1,7.33
0,1.9,0.0,5.0,1.0,-0.6,-6.7,10.17
0,1.2,0.0,6.3,1.0,-2.1,-8.9,9.42
0,0.5,0.0,7.1,0.0,1.0,-5.5,9.62
0,0.0,0.0,7.7,0.0,2.9,-1.4,8.58
4,0.0,0.0,11.4,0.0,2.9,-0.6,9.46
0,5.7,0.0,10.8,0.0,3.3,-4.8,11.71
0,1.5,0.0,9.8,0.0,5.9,2.1,10.75
0,2.0,0.0,8.7,0.0,1.0,-5.0,11.79
0,0.7,0.0,7.6,0.0,1.4,-4.5,9.79
4,0.0,0.0,6.1,0.0,2.1,-5.0,7.0
0,0.5,0.0,8.9,0.0,2.5,-4.9,8.33
4,0.0,0.0,10.0,0.0,4.9,0.0,17.71
4,0.0,0.0,6.2,0.0,0.1,-5.5,15.92
0,1.2,0.0,7.6,1.0,-1.2,-7.9,10.54
4,0.0,0.0,11.0,0.0,1.3,-5.0,11.79
0,0.8,0.0,11.7,0.0,5.1,0.5,12.83
0,0.1,0.0,13.7,0.0,8.2,4.5,10.29
0,1.7,0.0,15.4,0.0,10.4,4.0,9.08
0,3.8,0.0,13.2,0.0,8.5,3.7,10.0
4,0.0,0.0,14.4,0.0,7.2,-0.5,4.46
0,2.0,0.0,14.5,0.0,5.9,-3.2,5.54
4,0.0,0.0,16.2,0.0,9.6,3.2,8.38
0,0.3,0.0,12.7,0.0,4.2,-5.0,9.79
0,5.4,0.0,14.0,0.0,6.2,1.0,11.38
0,2.0,0.0,15.4,0.0,10.0,1.6,4.67
4,0.0,0.0,15.0,0.0,10.6,4.2,4.04
4,0.0,0.0,16.9,0.0,6.2,-2.9,1.21
4,0.0,0.0,18.3,0.0,7.1,-1.0,1.87
0,9.8,0.0,17.1,0.0,9.5,1.4,3.08
4,0.0,0.0,11.9,0.0,6.2,0.8,4.83
0,4.6,0.0,11.3,0.0,3.4,-2.8,7.21
0,1.0,0.0,10.0,0.0,4.9,-1.4,12.96
0,9.6,0.0,12.2,0.0,2.9,-3.0,10.41
0,3.0,0.0,12.4,0.0,7.2,3.1,13.88
0,7.9,0.0,9.6,0.0,6.9,2.9,4.38
4,0.0,0.0,13.7,0.0,2.6,-4.0,2.54
0,0.0,0.0,14.2,0.0,3.6,-3.0,0.92
0,0.0,0.0,12.2,0.0,6.4,-1.0,5.63
0,0.0,0.0,13.5,0.0,7.2,-3.1,6.96
0,0.0,0.0,15.9,0.0,6.6,-2.8,12.04
0,4.2,0.0,10.9,0.0,10.0,1.7,11.08
0,16.8,0.0,10.8,0.0,7.1,4.9,7.41
4,0.0,0.0,10.9,0.0,7.2,3.2,9.54
0,2.8,0.0,13.0,0.0,3.3,-2.0,5.33
0,2.0,0.0,15.7,0.0,8.7,4.1,2.13
0,0.7,0.0,10.7,0.0,8.1,2.2,6.21
4,0.0,0.0,12.4,0.0,6.6,1.3,7.87
0,0.0,0.0,13.3,0.0,2.1,-5.0,3.13
0,0.0,0.0,14.9,0.0,2.8,-5.0,2.21
0,0.0,0.0,16.7,0.0,1.4,-3.5,3.92
0,0.0,0.0,17.2,0.0,6.0,-1.5,4.04
0,0.0,0.0,19.6,0.0,6.8,-0.2,2.54
0,0.0,0.0,16.6,0.0,6.1,-1.0,3.71
0,0.0,0.0,12.9,0.0,3.6,-3.9,6.21
0,0.0,0.0,14.4,0.0,2.7,-4.0,5.88
0,0.0,0.0,12.2,0.0,3.5,-3.8,5.71
0,0.0,0.0,12.9,0.0,2.6,0.5,7.96
0,0.0,0.0,15.1,0.0,9.2,3.2,9.62
0,0.0,0.0,15.2,0.0,7.2,-1.0,9.92
0,0.0,0.0,15.6,0.0,7.9,-0.6,6.87
0,0.0,0.0,14.9,0.0,3.6,-0.5,3.92
0,0.0,0.0,12.2,0.0,9.3,-3.4,5.33
0,0.0,0.0,13.4,0.0,1.6,-7.0,3.0
0,2.1,0.0,13.0,0.0,2.8,-4.8,8.38
0,0.4,0.0,12.0,0.0,4.1,-4.0,17.21
0,2.2,0.0,14.6,0.0,3.2,-4.0,5.91
0,1.0,0.0,18.3,0.0,4.4,-3.5,3.75
4,0.0,0.0,20.7,0.0,9.2,7.1,9.13
0,0.0,0.0,21.7,0.0,12.8,4.0,7.46
0,0.0,0.0,21.2,0.0,14.6,7.3,2.88
0,0.0,0.0,21.7,0.0,10.2,1.1,3.92
0,0.0,0.0,21.1,0.0,10.4,1.6,4.58
0,0.0,0.0,22.5,0.0,10.1,0.5,1.58
0,0.0,0.0,24.0,0.0,10.6,0.6,1.58
0,0.0,0.0,19.4,0.0,13.1,4.5,3.75
0,0.0,0.0,20.3,0.0,10.2,4.0,7.58
0,0.0,0.0,17.9,0.0,13.5,7.2,9.0
0,2.2,0.0,15.8,0.0,8.2,1.0,5.63
0,5.0,0.0,15.6,0.0,7.7,-2.0,3.33
4,0.0,0.0,18.1,0.0,8.4,1.6,4.42
0,0.0,0.0,19.9,0.0,12.2,7.0,10.46
0,0.0,0.0,22.2,0.0,14.4,5.7,11.71
0,0.0,0.0,18.9,0.0,15.6,7.2,4.42
0,0.0,0.0,20.3,0.0,11.3,7.3,3.54
0,0.0,0.0,20.2,0.0,9.9,7.1,2.5
0,0.0,0.0,23.2,0.0,12.7,6.0,6.04
0,0.0,0.0,19.2,0.0,14.0,4.2,4.08
0,0.6,0.0,19.6,0.0,10.9,6.8,1.79
0,0.0,0.0,18.1,0.0,12.8,4.4,5.46
0,0.0,0.0,17.8,0.0,7.6,6.1,6.87
0,0.0,0.0,17.1,0.0,10.2,2.7,6.04
0,0.0,0.0,18.7,0.0,6.7,7.6,1.83
0,0.0,0.0,21.7,0.0,11.0,7.2,1.63
0,0.0,0.0,22.5,0.0,11.3,11.1,2.92
0,0.0,0.0,23.5,0.0,10.6,11.6,4.79
0,0.0,0.0,23.8,0.0,10.2,11.3,3.96
0,0.0,0.0,21.2,0.0,12.7,9.8,4.12
0,0.0,0.0,21.1,0.0,12.1,10.5,4.71
0,0.5,0.0,19.0,0.0,13.9,12.0,8.5
0,0.5,0.0,18.0,0.0,13.9,8.4,8.67
0,9.7,0.0,20.1,0.0,13.7,8.7,8.29
0,1.8,0.0,21.3,0.0,14.6,10.7,6.67
4,0.0,0.0,21.1,0.0,15.7,10.6,9.13
0,1.0,0.0,20.2,0.0,12.2,11.3,5.96
0,0.1,0.0,23.6,0.0,14.8,14.5,6.58
0,1.0,0.0,23.1,0.0,16.8,15.7,10.71
0,0.6,0.0,22.0,0.0,13.7,11.2,14.37
0,0.0,0.0,22.6,0.0,14.3,11.6,7.58
0,0.0,0.0,19.5,0.0,14.5,13.9,2.79
0,0.9,0.0,20.3,0.0,13.0,11.7,5.21
0,0.9,0.0,23.0,0.0,15.4,11.7,8.54
0,0.0,0.0,21.6,0.0,14.3,12.3,9.79
0,0.0,0.0,18.8,0.0,12.6,9.8,13.79
0,6.1,0.0,17.8,0.0,15.4,14.3,17.29
0,0.7,0.0,17.3,0.0,11.3,8.7,14.62
0,0.8,0.0,17.5,0.0,9.9,6.7,13.75
4,0.0,0.0,19.5,0.0,12.0,9.6,9.59
0,0.0,0.0,23.5,0.0,14.6,12.1,9.46
0,0.0,0.0,21.4,0.0,12.4,8.5,4.08
0,0.2,0.0,25.1,0.0,14.9,9.6,5.83
0,5.0,0.0,22.4,0.0,17.2,14.9,6.04
0,0.4,0.0,18.7,0.0,14.0,13.1,3.75
0,0.0,0.0,19.4,0.0,9.2,4.0,6.04
0,0.0,0.0,21.2,0.0,10.1,4.5,2.71
0,0.0,0.0,19.5,0.0,10.6,5.0,3.33
0,0.0,0.0,25.7,0.0,13.1,9.1,4.38
0,0.1,0.0,25.8,0.0,16.5,10.0,3.83
0,3.2,0.0,24.0,0.0,16.4,11.3,7.75
4,0.0,0.0,22.3,0.0,13.8,13.0,9.46
0,0.0,0.0,22.4,0.0,14.9,8.2,4.83
0,12.0,0.0,22.5,0.0,12.8,13.0,4.83
4,0.0,0.0,18.4,0.0,12.6,11.5,5.29
4,0.0,0.0,20.2,0.0,14.9,10.0,0.92
4,0.0,0.0,22.4,0.0,13.6,11.0,2.75
4,0.0,0.0,18.8,0.0,12.7,7.7,5.88
0,0.3,0.0,21.2,0.0,14.9,10.6,2.62
4,0.0,0.0,21.7,0.0,12.1,6.8,3.25
0,0.0,0.0,20.2,0.0,15.0,11.5,5.75
4,0.0,0.0,20.6,0.0,12.8,9.2,9.54
0,1.2,0.0,20.4,0.0,9.0,4.0,2.79
0,2.1,0.0,19.4,0.0,15.0,11.9,5.33
4,0.0,0.0,23.3,0.0,13.2,8.0,8.38
0,2.4,0.0,21.2,0.0,14.4,10.6,11.5
0,0.1,0.0,18.6,0.0,9.6,5.0,8.42
0,0.3,0.0,18.3,0.0,11.7,8.0,9.42
0,0.2,0.0,20.9,0.0,8.9,3.3,6.29
4,0.0,0.0,21.0,0.0,10.9,5.6,6.34
0,0.3,0.0,21.0,0.0,13.1,9.0,5.0
4,0.0,0.0,24.6,0.0,13.0,13.7,2.46
4,0.0,0.0,22.7,0.0,15.9,10.9,3.0
0,0.0,0.0,23.6,0.0,13.6,8.2,3.17
0,3.0,0.0,17.2,0.0,14.6,11.0,8.29
0,0.4,0.0,16.8,0.0,9.4,4.5,14.0
0,0.0,0.0,20.0,0.0,9.8,5.9,6.42
0,0.0,0.0,21.6,0.0,10.7,5.6,5.5
0,0.0,0.0,19.6,0.0,14.2,3.0,7.46
0,0.0,0.0,18.7,0.0,8.4,3.1,6.54
0,0.0,0.0,17.4,0.0,6.3,0.1,9.71
0,0.6,0.0,18.1,0.0,12.9,10.0,7.04
0,1.3,0.0,18.1,0.0,13.4,9.0,5.09
4,0.0,0.0,17.4,0.0,12.1,6.6,4.96
0,0.8,0.0,17.9,0.0,13.1,9.5,10.0
0,3.4,0.0,18.0,0.0,12.6,7.9,11.5
0,2.9,0.0,16.6,0.0,10.5,5.0,9.33
0,1.2,0.0,14.6,0.0,7.1,0.6,8.79
0,1.3,0.0,15.5,0.0,8.1,3.6,12.87
4,0.0,0.0,13.8,0.0,4.5,-1.8,9.25
0,1.2,0.0,14.2,0.0,5.0,0.0,12.92
4,0.0,0.0,15.3,0.0,5.6,0.0,7.75
0,23.6,0.0,15.5,0.0,4.0,-2.4,4.92
0,36.4,0.0,15.6,0.0,11.9,9.6,6.29
4,0.0,0.0,15.7,0.0,10.0,6.6,6.63
0,0.7,0.0,16.1,0.0,5.5,-0.5,8.25
4,0.0,0.0,17.0,0.0,9.2,4.2,11.42
0,0.0,0.0,17.2,0.0,9.6,4.6,9.29
0,0.3,0.0,17.8,0.0,13.5,8.6,16.25
0,2.7,0.0,16.7,0.0,9.9,7.9,12.25
0,2.7,0.0,15.5,0.0,10.1,5.0,15.67
0,0.3,0.0,14.7,0.0,11.6,8.0,12.42
0,10.0,0.0,14.6,0.0,5.6,0.2,8.12
0,3.8,0.0,15.1,0.0,8.4,1.2,14.12
0,5.0,0.0,15.3,0.0,0.9,-6.0,9.96
0,2.3,0.0,17.3,0.0,12.9,9.6,14.42
0,3.3,0.0,15.7,0.0,8.6,0.0,8.67
4,0.0,0.0,16.4,0.0,9.4,4.2,11.25
0,18.7,0.0,15.6,0.0,7.6,-1.2,9.75
0,1.0,0.0,14.9,0.0,6.3,1.2,13.88
4,0.0,0.0,15.2,0.0,11.3,6.6,18.46
0,0.9,0.0,16.8,0.0,12.9,8.2,13.33
4,0.0,0.0,16.8,0.0,10.7,5.5,5.09
0,0.0,0.0,15.4,0.0,9.6,2.9,2.08
0,0.1,0.0,15.2,0.0,11.9,7.5,1.08
0,2.2,0.0,16.2,0.0,8.8,0.6,4.58
4,0.0,0.0,11.7,0.0,8.4,2.1,8.38
4,0.0,0.0,12.1,0.0,3.2,2.6,6.0
4,0.0,0.0,10.2,0.0,7.5,2.5,1.46
0,0.3,0.0,11.6,0.0,2.2,-1.5,7.96
0,2.3,0.0,15.3,0.0,8.0,0.0,7.08
0,2.3,0.0,12.4,0.0,3.3,6.3,6.96
0,0.3,0.0,12.3,0.0,6.5,1.9,5.09
4,0.0,0.0,10.6,0.0,3.0,-2.1,6.04
4,0.0,0.0,13.3,0.0,4.5,0.2,4.29
4,0.0,0.0,12.3,0.0,5.0,-2.0,14.0
0,0.0,0.0,13.2,0.0,10.9,6.2,16.04
0,0.7,0.0,13.1,0.0,11.1,7.2,16.66
0,1.1,0.0,14.0,0.0,10.5,6.1,21.42
0,0.6,0.0,15.9,0.0,11.0,8.5,11.75
0,0.1,0.0,20.3,0.0,11.6,4.1,8.04
0,0.0,0.0,17.7,0.0,13.9,8.0,9.96
0,0.0,0.0,17.1,0.0,8.3,0.5,3.46
0,0.0,0.0,15.6,0.0,5.8,-1.0,2.29
0,0.0,0.0,17.8,0.0,7.8,-0.8,5.5
0,0.2,0.0,16.0,0.0,4.7,-2.6,9.46
4,0.0,0.0,16.6,0.0,12.5,8.6,11.42
0,0.3,0.0,15.0,0.0,13.5,9.6,12.46
4,0.0,0.0,11.0,0.0,7.3,1.4,9.92
0,0.7,0.0,14.0,0.0,1.5,-9.5,9.71
4,0.0,0.0,12.6,0.0,5.6,-1.2,11.67
0,1.4,0.0,11.5,0.0,3.2,-5.0,6.38
4,0.0,0.0,9.5,0.0,6.6,-3.6,8.58
4,0.0,0.0,10.3,0.0,4.1,-4.5,5.5
0,0.0,0.0,10.6,0.0,5.5,-3.5,8.79
0,1.0,0.0,10.7,0.0,8.7,1.6,11.67
0,24.7,0.0,7.9,0.0,7.5,2.6,6.13
0,2.7,0.0,9.4,0.0,4.1,-2.9,5.66
4,0.0,0.0,9.1,0.0,8.7,4.7,6.96
0,1.8,0.0,13.2,0.0,7.3,1.8,4.96
0,8.7,0.0,14.2,0.0,7.9,4.5,9.87
4,0.0,0.0,8.1,0.0,5.2,0.1,18.21
4,0.0,0.0,8.0,0.0,2.8,-3.4,14.0
0,3.1,0.0,11.4,0.0,0.6,-6.5,11.54
0,1.9,0.0,12.9,0.0,1.6,-3.2,18.54
4,0.0,0.0,12.0,0.0,9.2,4.2,7.08
4,0.0,0.0,10.2,0.0,6.6,2.2,0.63
0,0.7,0.0,14.5,0.0,2.6,-3.0,9.38
0,0.6,0.0,11.7,0.0,7.3,4.3,9.21
0,1.4,0.0,13.9,0.0,2.4,-6.6,10.92
4,0.0,0.0,11.3,0.0,6.7,4.5,11.87
0,2.2,0.0,6.7,0.0,1.0,-5.5,12.0
4,0.0,0.0,10.9,0.0,2.1,-3.3,18.66
0,0.5,0.0,8.0,0.0,4.3,-2.5,10.83
0,0.0,0.0,6.3,0.0,0.4,-7.9,8.38
0,6.0,0.0,11.3,1.0,-0.6,-8.0,10.63
0,11.2,0.0,10.6,1.0,-0.8,8.2,13.96
4,0.0,0.0,7.8,0.0,2.0,-5.3,10.46
0,0.3,0.0,10.3,0.0,6.1,2.3,11.29
0,0.2,0.0,10.6,0.0,7.4,5.4,10.46
0,0.2,0.0,11.0,0.0,8.7,5.6,6.29
0,0.1,0.0,9.3,0.0,7.3,5.0,8.87
4,0.0,0.0,7.0,0.0,4.2,3.5,6.04
4,0.0,0.0,6.2,0.0,2.5,-3.6,7.29
0,0.1,0.0,6.3,0.0,4.5,2.2,5.71
0,2.0,0.0,7.4,0.0,4.6,1.2,5.33
0,0.3,0.0,3.9,0.0,0.3,-5.5,11.63
4,0.0,0.0,4.2,1.0,-2.0,-10.0,9.5
4,0.0,0.0,6.3,1.0,-1.9,-2.3,8.42
4,0.0,0.0,5.7,0.0,3.1,-1.8,7.92
0,1.5,0.0,7.3,0.0,2.7,-0.3,9.42
4,0.0,0.0,4.7,0.0,3.0,-3.6,12.04
0,0.4,0.0,5.9,1.0,-1.3,-8.0,10.0
4,0.0,0.0,7.3,0.0,1.2,2.1,6.67
4,0.0,0.0,9.0,0.0,4.5,-2.0,9.17
4,0.0,0.0,10.1,0.0,6.3,1.6,12.33
4,0.0,0.0,10.0,0.0,6.7,1.2,10.88
0,3.7,0.0,9.6,0.0,7.3,2.1,12.5
0,0.1,0.0,10.2,0.0,1.0,-4.2,12.21
4,0.0,0.0,10.1,0.0,1.9,5.2,13.96
4,0.0,0.0,8.1,0.0,6.6,2.7,11.38
4,0.0,0.0,10.0,0.0,6.8,4.5,13.17
0,1.0,0.0,11.0,0.0,6.8,6.0,13.04
4,0.0,0.0,11.6,0.0,6.8,3.6,9.46
0,3.9,0.0,11.7,0.0,9.5,6.0,17.79
0,1.1,0.0,5.6,0.0,4.8,2.4,7.08
0,13.0,0.0,12.2,0.0,1.3,-3.5,13.17
0,3.1,0.0,13.5,0.0,3.7,-2.0,18.96
0,6.1,0.0,6.2,0.0,2.9,-2.0,13.29
0,1.0,0.0,11.3,0.0,2.3,-0.3,13.62
0,0.6,0.0,10.8,0.0,6.0,-3.7,15.63
4,0.0,0.0,11.0,0.0,8.8,4.5,14.83
4,0.0,0.0,11.3,0.0,9.3,4.9,14.58
0,17.0,0.0,12.0,0.0,9.5,5.5,14.37
0,3.0,0.0,10.3,0.0,5.9,4.0,7.17
0,1.2,0.0,11.9,0.0,2.4,-1.0,21.29
4,0.0,0.0,11.2,0.0,10.0,7.0,19.12
4,0.0,0.0,11.2,0.0,9.0,5.0,16.42
4,0.0,0.0,10.0,0.0,9.0,4.2,11.46
4,0.0,0.0,9.3,0.0,6.2,1.0,11.92
0,0.0,0.0,8.9,0.0,4.3,-3.2,8.38
4,0.0,0.0,9.9,0.0,7.0,3.0,8.25
4,0.0,0.0,8.8,0.0,7.0,4.6,3.42
0,1.0,0.0,8.6,0.0,7.0,5.0,13.83
0,1.0,0.0,11.6,0.0,4.5,2.1,20.75
4,0.0,0.0,7.9,0.0,7.1,4.0,25.96
0,0.4,0.0,10.4,0.0,4.9,2.0,20.79
0,0.6,0.0,11.6,0.0,6.9,6.0,21.67
0,0.7,0.0,5.1,0.0,2.6,0.0,14.12
4,0.0,0.0,4.2,1.0,-0.4,-4.2,13.29
0,0.5,0.0,3.3,1.0,-1.3,-5.0,10.21
0,0.6,0.0,5.1,1.0,-1.0,-5.0,11.46
4,0.0,0.0,7.6,1.0,-1.3,-6.1,9.25
0,8.0,0.0,8.1,1.0,-1.0,1.5,16.71
0,1.7,0.0,7.6,0.0,4.9,0.4,23.13
4,0.0,0.0,5.2,0.0,4.0,2.3,23.5
4,0.0,0.0,3.7,0.0,0.8,-1.5,18.21
4,0.0,0.0,3.4,0.0,2.0,0.2,11.58
0,2.3,0.0,3.4,0.0,2.7,1.5,11.21
0,0.6,0.0,5.6,0.0,1.2,-0.4,10.58
0,0.2,0.0,5.6,0.0,2.6,2.0,13.62
0,2.4,0.0,5.0,0.0,3.6,2.4,12.79
4,0.0,0.0,5.8,0.0,2.8,1.6,4.58
4,0.0,0.0,10.7,1.0,-0.9,-5.7,9.5
4,0.0,0.0,12.6,0.0,5.1,4.5,11.17
0,0.0,0.0,13.8,0.0,3.6,-1.1,16.17
0,5.1,0.0,7.6,0.0,2.0,-1.0,15.16
0,4.9,0.0,9.5,0.0,0.9,-1.2,17.12
0,2.2,0.0,11.0,0.0,1.9,2.0,17.41
4,0.0,0.0,8.5,0.0,3.7,0.2,8.79
0,0.1,0.0,8.3,0.0,0.4,-2.2,4.25
4,0.0,0.0,9.2,0.0,5.8,4.1,9.42
0,0.0,0.0,6.6,0.0,5.6,3.4,8.5
0,0.0,0.0,4.4,0.0,2.5,1.5,4.38
0,0.0,0.0,6.4,1.0,-0.5,-5.0,2.92
4,0.0,0.0,9.6,0.0,3.7,2.3,10.08
0,2.2,0.0,8.8,0.0,3.9,1.0,12.25
4,0.0,0.0,12.1,0.0,6.5,5.0,10.17
4,0.0,0.0,12.9,0.0,5.7,5.2,12.08
0,6.1,0.0,13.3,0.0,9.0,8.0,11.29
4,0.0,0.0,12.5,0.0,3.1,-0.8,13.29
0,0.0,0.0,14.1,0.0,5.6,4.0,14.17
4,0.0,0.0,13.6,0.0,9.3,6.5,8.46
0,0.0,0.0,11.2,0.0,9.0,8.0,5.75
4,0.0,0.0,11.1,0.0,7.4,5.5,6.71
0,3.5,0.0,11.4,0.0,6.0,2.5,11.71
4,0.0,0.0,11.2,0.0,3.5,-5.5,6.5
4,0.0,0.0,11.0,1.0,-1.0,-4.5,6.96
4,0.0,0.0,9.7,0.0,3.6,-1.0,10.04
0,0.0,0.0,11.9,0.0,2.9,-1.0,7.87
0,0.0,0.0,11.7,0.0,5.5,0.9,11.54
0,0.0,0.0,6.7,0.0,5.0,4.0,20.79
0,0.0,0.0,4.5,0.0,2.5,1.3,14.33
4,0.0,0.0,5.0,0.0,1.8,0.2,7.54
0,4.4,0.0,8.8,1.0,-6.7,-9.6,7.58
4,0.0,0.0,9.2,0.0,1.4,5.5,12.71
0,5.2,0.0,8.6,0.0,7.6,6.5,11.34
0,16.3,0.0,5.6,0.0,1.0,1.5,15.92
0,0.1,0.0,7.0,0.0,4.3,3.7,12.0
0,0.7,0.0,8.5,1.0,-0.5,-3.8,15.37
0,0.3,0.0,9.5,0.0,4.4,0.5,9.59
0,3.1,0.0,8.6,0.0,2.2,-0.9,10.79
0,0.1,0.0,10.7,0.0,1.2,-0.8,8.04
0,3.9,0.0,8.5,1.0,-0.7,-5.1,11.12
0,1.8,0.0,6.4,0.0,5.4,3.2,14.58
0,5.0,0.0,9.6,0.0,5.0,4.5,16.88
0,0.5,0.0,10.6,0.0,5.9,5.0,6.83
0,0.4,0.0,5.3,0.0,3.6,2.5,5.71
4,0.0,0.0,9.0,1.0,-2.9,-7.4,5.96
0,5.0,0.0,12.5,0.0,4.6,4.1,12.96
0,1.5,0.0,10.9,0.0,8.4,7.5,15.29
0,1.7,0.0,10.0,0.0,2.7,0.1,16.58
0,0.0,0.0,12.4,0.0,6.3,5.1,20.88
0,2.5,0.0,11.9,0.0,8.5,7.2,18.71
0,0.2,0.0,10.9,0.0,6.8,4.6,17.0
4,0.0,0.0,13.7,0.0,6.9,4.8,15.63
0,0.1,0.0,12.2,0.0,4.1,7.0,17.0
0,0.8,0.0,9.3,0.0,4.1,-0.2,6.87
0,0.4,0.0,8.5,0.0,0.9,-1.5,10.79
0,0.2,0.0,10.6,1.0,-0.9,-4.8,12.87
0,0.0,0.0,12.0,0.0,3.5,1.3,12.21
0,0.0,0.0,14.5,0.0,5.9,6.4,16.38
0,0.0,0.0,12.2,0.0,9.2,8.5,14.71
0,0.0,0.0,11.1,0.0,8.1,7.3,10.63
0,0.0,0.0,13.1,0.0,0.4,-4.5,7.21
0,0.0,0.0,14.4,0.0,7.8,6.5,6.0
0,5.8,0.0,14.0,0.0,4.0,-1.9,10.34
0,4.4,0.0,7.8,0.0,6.2,5.8,11.34
0,2.0,0.0,12.1,0.0,2.2,-0.9,8.29
0,1.5,0.0,12.0,0.0,4.6,0.5,15.0
0,0.0,0.0,11.0,0.0,4.6,2.0,17.67
0,0.0,0.0,13.5,0.0,4.8,1.4,8.79
0,0.0,0.0,15.6,0.0,4.4,-0.4,6.46
0,0.0,0.0,14.2,0.0,9.6,8.2,9.42
0,0.0,0.0,13.4,0.0,10.2,9.1,5.63
0,0.0,0.0,15.4,0.0,9.5,7.8,5.88
0,0.0,0.0,14.0,0.0,8.9,5.9,8.0
0,0.0,0.0,12.0,0.0,5.5,1.8,8.83
0,0.0,0.0,9.5,0.0,7.5,4.0,14.79
0,0.0,0.0,10.0,0.0,5.5,3.0,9.96
0,0.0,0.0,12.0,0.0,1.9,-1.6,9.87
0,0.0,0.0,10.9,0.0,8.1,7.1,11.25
0,0.0,0.0,11.3,0.0,6.3,2.0,8.25
